0.689976,0.0774378,0.422426
0.275355,0.0864971,0.224174
0.221425,0.825842,0.936554
0.176386,0.777864,0.866057
0.0823669,0.148372,0.189555
0.208843,0.128542,0.232964
0.310107,0.794725,0.949778
0.424585,0.611361,0.823653
0.560416,0.170626,0.450834
0.161625,0.160314,0.241127
0.8473,0.736277,1.15993
0.775665,0.387999,0.775831
0.623901,0.528496,0.840447
0.567958,0.158843,0.442822
0.599308,0.431186,0.73084
0.205085,0.792339,0.894881
0.399002,0.0971655,0.296667
0.766237,0.0172526,0.400371
0.216245,0.566509,0.674631
0.129989,0.128841,0.193836
0.242903,0.850218,0.971669
0.919458,0.695336,1.15507
0.736394,0.13792,0.506117
0.663068,0.812156,1.14369
0.178212,0.142796,0.231902
0.264825,0.717422,0.849835
0.215915,0.597462,0.70542
0.16605,0.479653,0.562678
0.0742824,0.186034,0.223175
0.205024,0.907967,1.01048
0.461739,0.81664,1.04751
0.860475,0.602657,1.03289
0.686871,0.767855,1.11129
0.659344,0.439807,0.769479
0.706562,0.700959,1.05424
0.253659,0.894608,1.02144
0.542562,0.739594,1.01088
0.0922569,0.251992,0.29812
0.889278,0.513601,0.958239
0.761597,0.747124,1.12792
0.802494,0.347389,0.748636
0.252563,0.213763,0.340044
0.918959,0.781817,1.2413
0.835086,0.449532,0.867075
0.13679,0.238171,0.306565
0.494285,0.764617,1.01176
0.74059,0.214585,0.58488
0.558765,0.0789905,0.358373
0.204779,0.811426,0.913815
0.344988,0.167756,0.34025
