-2.19066,0.748499,0.453526,0.330456,2.71044,3.8983,0.957451,-2.07606,-1.72132,-1.76944,-0.890894,1.04947,-0.569653,0.0112095,1.98769,-3.14407,0.10317,0.203257,-1.22648,2.60265,-2.02538,-2.60097,-1.60956,1.26691,0.593088,0.772972,1.21975,-1.03714,0.640717,-0.41777,1.18589,10.682,-1.62575,-0.55737,-0.0856926,0.890418,0.486392,-0.862917,-3.04845,0.822187,0.800628,0.334753,1.22821,-0.421415,-0.861558,-0.431131,0.0670819,-0.315736,0.55257,1.08289,0.36723,-0.184571,-0.811768,-0.592537,1.04801,1.28953,-0.673821,1.23258,-8.72817,-0.753089,-1.4513,0.476142,-1.34961,-0.661489,-0.254526,2.45393,-2.83612,1.78449,1.07658,-0.824456,1.40301,-1.07621,0.0390282,1.42503,-1.33985,-1.1064,0.515497,-2.08575,3.11248,1.46256,0.382833,0.864429,0.171124,-1.25891,0.303607,-0.481445,1.92628,-0.680415,0.704539,0.236361,0.0565311,2.4097,0.494511,0.811799,-2.0565,0.0603905,-0.188312,2.20066,0.784235,0.776754,-2.47309,0.0876257,0.499167,3.55639,-0.405238,2.88026,0.615131,0.57339,-0.471286,0.0054183,-0.207223,0.662484,-0.422218,-0.890366,1.05459
-1.80176,0.629351,0.593376,-0.0652542,1.82469,2.91862,0.654335,-1.93029,-1.43957,-1.42261,-0.818666,1.15456,-0.0738716,-0.139507,1.72974,-2.29068,0.126999,0.135769,-0.80558,1.98075,-1.70024,-1.98768,-1.33426,1.06804,0.424742,0.622047,0.973797,-0.879965,0.314671,-0.265034,1.18839,8.31425,-1.07357,-0.33463,-0.0724838,0.968439,0.258363,-0.9217,-2.88202,0.705134,0.919304,0.124928,1.12414,-0.332112,-0.405148,-0.431573,0.0811539,-0.242749,0.578457,1.23972,0.323877,-0.0126381,-0.789275,-0.559776,0.904163,1.32113,-0.715473,1.18659,-7.36446,-0.760571,-1.25892,0.460876,-1.44834,-0.544427,-0.0944679,2.21016,-2.70882,1.62475,1.08861,-0.671577,1.42105,-0.782892,-0.0177722,1.33647,-1.34543,-0.572807,0.334771,-1.57158,2.87198,0.976029,0.215135,0.864372,0.130909,-1.59934,0.191474,-0.318602,1.91747,-0.981409,0.645257,0.245682,0.0659769,2.31326,0.636934,0.793627,-2.04218,0.0678005,-0.489256,2.10693,0.788914,0.855753,-2.40413,0.141495,0.524723,3.56387,-0.468285,2.94937,0.624758,0.550282,-0.442189,0.0123848,-0.214887,0.659319,-0.42439,-0.891275,1.05474
-1.28712,0.177689,0.618908,-0.490158,0.378738,1.42145,0.0885315,-1.34583,-0.773851,-1.13517,-0.685076,1.45646,0.291168,-0.402323,1.38705,-0.953678,0.0960064,0.0032177,-0.282677,1.30047,-1.33113,-1.03363,-1.14096,0.783709,0.221958,0.392536,0.577917,-0.690918,0.132601,0.0321121,1.16676,5.21512,-0.210777,-0.0513122,-0.0738363,1.14947,-0.0256405,-0.961517,-2.58204,0.586843,1.1187,-0.192625,0.921904,-0.240007,0.279779,-0.448215,0.108996,-0.110533,0.587978,1.49521,0.350851,0.257212,-0.829629,-0.514071,0.748409,1.44161,-0.719501,1.10965,-5.53326,-0.755962,-0.936241,0.462524,-1.5792,-0.363311,0.160536,1.92726,-2.561,1.38139,1.06841,-0.417075,1.50263,-0.405312,-0.0509748,1.19849,-1.35953,0.183184,0.115827,-0.905728,2.55043,0.281778,0.0136055,0.905751,0.0386553,-2.06033,0.0560778,-0.0889902,1.94337,-1.35983,0.586241,0.289812,0.0873165,2.14942,0.867728,0.746533,-2.00252,0.12313,-0.92209,2.02588,0.779309,0.993908,-2.27864,0.208361,0.531969,3.54905,-0.559153,3.04782,0.641191,0.511427,-0.418063,0.026116,-0.229391,0.65485,-0.429066,-0.892065,1.05499
-0.469727,-0.372646,0.791836,-0.736629,-1.4125,-0.437653,-0.367004,-0.387287,-0.026598,-0.984383,-0.414677,2.09585,0.553349,-0.697157,1.07393,0.778763,0.0411949,-0.109663,0.207443,0.891592,-0.907522,0.437227,-1.07,0.354347,-0.114994,0.0459633,0.0529556,-0.483058,0.131903,0.49192,1.04079,1.92351,1.01246,0.193186,-0.127592,1.41056,-0.417442,-0.928754,-2.03571,0.498974,1.27129,-0.630644,0.613347,-0.128408,1.12119,-0.456069,0.106276,0.164908,0.585824,1.722,0.447721,0.627223,-0.890323,-0.437693,0.580767,1.63024,-0.734078,0.977649,-3.52949,-0.735562,-0.496857,0.473208,-1.72028,-0.167408,0.490651,1.64873,-2.36269,1.00644,0.98426,-0.0523815,1.59472,-0.00367355,-0.0399647,1.05233,-1.38492,1.07474,-0.0946941,-0.179011,2.14814,-0.533387,-0.199122,1.00165,-0.129509,-2.55804,-0.0628946,0.193877,2.03875,-1.76479,0.55677,0.357341,0.11647,1.89497,1.14261,0.648358,-1.92635,0.259499,-1.47143,2.02217,0.733013,1.19093,-2.10441,0.264167,0.494371,3.47952,-0.679935,3.16364,0.662518,0.453253,-0.417757,0.0475204,-0.252037,0.649565,-0.436897,-0.892504,1.05533
-0.00627518,-0.687382,0.704189,-0.869299,-2.77475,-2.14401,-0.89526,0.593552,0.801224,-0.673311,0.00091362,2.28706,0.540546,-0.846003,0.852163,2.3166,-0.0887012,-0.160715,0.708313,0.446116,-0.532291,1.76878,-0.79357,-0.0653515,-0.405239,-0.312832,-0.454165,-0.20507,0.0456161,0.850746,0.844412,-1.16547,2.03013,0.346912,-0.236174,1.59822,-0.70816,-0.829832,-1.44696,0.456758,1.26901,-0.978647,0.332117,-0.00430346,1.8664,-0.452843,0.146545,0.427771,0.569627,1.85857,0.528982,0.915812,-0.933222,-0.347019,0.377254,1.73376,-0.747294,0.805472,-1.5928,-0.723175,-0.111979,0.461444,-1.76417,0.037149,0.769897,1.32102,-2.12329,0.663968,0.938272,0.258498,1.61227,0.403019,-0.065258,0.89894,-1.34891,1.85674,-0.354124,0.561438,1.76515,-1.26758,-0.365435,1.06612,-0.26239,-3.02031,-0.186607,0.47115,2.06648,-2.08295,0.530911,0.42273,0.142868,1.66192,1.36566,0.583445,-1.814,0.366636,-1.96955,1.98159,0.68668,1.34731,-1.94923,0.334372,0.479241,3.38266,-0.781786,3.29706,0.686529,0.404483,-0.418473,0.062858,-0.270507,0.644053,-0.442879,-0.892829,1.05563
-0.659256,-0.236094,0.467995,-0.996145,-3.31449,-2.94252,-1.25434,1.08532,1.18266,0.266441,0.240786,1.17833,0.397079,-0.857916,0.717068,2.68053,-0.111967,0.0390625,0.946274,-0.192577,-0.267582,2.18453,-0.187531,-0.404196,-0.542658,-0.663452,-0.642096,-0.0611782,-0.391823,0.834709,0.755367,-3.66423,2.15953,0.373795,-0.429359,1.44731,-0.8572,-0.470936,-1.06251,0.379889,1.00455,-1.23459,0.173197,0.14993,2.32399,-0.38077,0.222442,0.587085,0.517787,1.82101,0.594765,0.94078,-0.89891,-0.257257,0.0524979,1.61563,-0.675055,0.649758,0.0894251,-0.659655,0.170705,0.392537,-1.78202,0.121215,0.840848,0.878323,-1.89485,0.407103,1.01694,0.37699,1.48696,0.823524,-0.127133,0.755692,-1.22166,2.32628,-0.61567,1.25273,1.44237,-1.74603,-0.543598,0.988723,-0.179847,-3.33939,-0.352953,0.647348,2.00301,-2.21903,0.442243,0.515046,0.182755,1.53715,1.46021,0.541548,-1.66325,0.344587,-2.27158,1.79284,0.698731,1.41172,-1.84302,0.435076,0.520424,3.29709,-0.804986,3.43215,0.698025,0.390784,-0.401447,0.06863,-0.27541,0.638155,-0.440926,-0.893002,1.05579
-0.960331,0.185492,0.411575,-0.887146,-2.74664,-2.66922,-1.35354,1.1854,1.32475,0.608915,0.316542,-0.25218,0.0617104,-0.139233,0.369261,2.17689,-0.101507,0.453163,0.983871,-0.352973,-0.0254688,2.03136,0.484253,-0.837017,-0.691017,-0.958876,-0.433344,0.293537,-0.891167,0.597324,0.687745,-5.04602,1.86594,0.225333,-0.482997,1.22882,-0.942571,0.0193427,-0.67524,0.251666,0.485153,-1.17972,0.0531378,0.303329,2.43227,-0.363829,0.170199,0.741014,0.455186,1.40366,0.481887,0.704603,-0.789465,-0.157463,-0.315073,1.30833,-0.73283,0.464209,1.29406,-0.649468,0.253436,0.317299,-1.615,0.119339,0.738667,0.367153,-1.49082,0.122896,1.15245,0.383282,1.13264,1.17527,-0.213579,0.698127,-0.986021,2.50003,-0.85583,1.8301,1.06466,-1.9828,-0.679105,0.801167,0.0179615,-3.48676,-0.519192,0.772082,1.81473,-2.20798,0.348053,0.575417,0.199949,1.4541,1.40836,0.501085,-1.47668,0.32912,-2.45616,1.65349,0.70676,1.39201,-1.78424,0.519929,0.560471,3.13652,-0.817461,3.58286,0.695796,0.389058,-0.412395,0.0627865,-0.278566,0.632721,-0.436546,-0.892662,1.05597
-2.53062,0.958546,-0.194157,-0.427704,-1.91029,-2.13494,-1.42849,0.918762,1.02631,1.39904,0.0238209,-1.71673,-0.0388374,-0.0667095,0.300032,1.14632,-0.275526,1.27168,1.22929,-1.00094,0.595058,1.26095,0.939447,-1.09129,-0.553053,-1.19113,-0.121794,0.569415,-1.33885,-0.0513649,0.619058,-5.46381,0.832482,0.099905,-0.77093,0.619079,-0.612055,0.507808,-0.316546,0.0024395,-0.171893,-1.30515,0.112202,0.410698,2.26717,-0.184949,0.200241,0.892644,0.209787,1.00081,0.377912,0.340361,-0.596488,-0.195017,-0.674604,0.673778,-0.614315,0.216442,2.02211,-0.591408,0.232776,0.300452,-1.49697,0.101836,0.666584,-0.19708,-1.05195,-0.0820124,1.38257,0.27568,0.744978,1.46689,-0.415688,0.615788,-0.552342,2.15649,-1.0358,2.36339,0.728224,-1.91023,-0.720724,0.435548,0.34702,-3.42642,-0.76384,0.903037,1.52324,-1.92993,0.167213,0.594059,0.0498,1.40707,1.195,0.489495,-1.17589,0.179524,-2.43458,1.32675,0.757919,1.15464,-1.72197,0.668655,0.710465,2.91842,-0.790324,3.74355,0.702883,0.40865,-0.41077,0.0335279,-0.264857,0.624571,-0.425963,-0.892491,1.05604
-1.98265,1.3885,-0.745514,0.511566,-0.18059,-1.37838,-1.28652,0.762417,0.845671,1.08653,-0.682837,-2.52895,-0.728722,0.145525,-0.403086,-0.145657,-0.0944824,1.94075,1.02658,-0.881879,1.05216,0.785799,0.909539,-1.52293,-0.155678,-1.56364,0.237226,0.666025,-1.43523,-0.544888,0.381634,-4.46117,0.0845933,-0.281522,-0.872838,0.0621967,-0.0262508,0.956975,0.245512,-0.230521,-0.805067,-1.15309,0.102824,0.314936,1.8922,0.106668,0.235456,1.15273,0.0682936,0.401319,0.394097,-0.134439,-0.46086,-0.303751,-1.13829,-0.115273,-0.65944,-0.176244,2.34999,-0.506057,0.306152,0.300553,-1.30825,0.115165,0.548585,-0.7045,-0.412333,-0.433584,1.43479,0.243746,0.241279,1.71531,-0.616139,0.499138,-0.0811324,1.59928,-0.978302,2.76638,0.332483,-1.77548,-0.749715,0.0359535,0.534877,-3.23913,-0.97464,1.17133,1.14127,-1.4664,0.101575,0.638245,-0.155163,1.26055,0.843643,0.431031,-0.862464,0.112518,-2.37229,1.12942,0.729793,0.798841,-1.61773,0.771455,0.838187,2.51944,-0.852096,3.8942,0.711315,0.40725,-0.47229,-0.00893688,-0.257372,0.616046,-0.419923,-0.891437,1.05621
-1.32196,0.845724,-1.6502,0.127174,0.503424,-0.589516,-0.823273,0.542294,0.475883,0.412472,-1.5062,-1.69652,-0.384022,0.167095,-0.92127,-1.21058,0.0325565,2.18609,0.700859,-1.5363,1.58073,0.527523,0.440809,-1.29835,0.172588,-1.6171,0.503756,0.371989,-1.62877,-0.756783,0.324806,-2.71988,-0.445108,-0.219606,-0.891522,-0.667221,0.711853,0.946367,0.556357,-0.555873,-1.00413,-1.13919,0.308069,0.0293241,1.21251,0.498125,0.196485,1.40853,-0.0996637,-0.130011,0.331388,-0.405982,-0.2799,-0.358591,-1.56005,-0.918707,-0.571445,-0.457476,2.22911,-0.293333,0.316225,0.221244,-1.13702,0.0942957,0.503799,-1.11284,0.232766,-0.843617,1.32068,0.193858,-0.123161,1.89197,-0.791504,0.400182,0.389624,0.783403,-0.921425,3.03195,0.0658498,-1.45537,-0.801684,-0.488186,0.68277,-2.92008,-1.19406,1.46938,0.719225,-1.02068,0.0511463,0.634768,-0.363946,1.12529,0.43975,0.398836,-0.525203,-0.026453,-2.13978,0.911869,0.781053,0.331135,-1.50351,0.910148,0.985595,2.11805,-0.929168,3.99775,0.745232,0.415466,-0.512669,-0.0657115,-0.248954,0.604143,-0.416545,-0.891653,1.05641
