0.41934,0.390207,0.599877
0.751441,0.781575,1.15729
0.756175,0.400807,0.778895
0.560441,0.0948791,0.3751
0.80241,0.0361728,0.437378
0.689373,0.343239,0.687926
0.503477,0.0145891,0.266327
0.287297,0.702279,0.845927
0.584669,0.986292,1.27863
0.466488,0.0917435,0.324988
0.0202957,0.628481,0.638629
0.304561,0.802773,0.955053
0.255336,0.978411,1.10608
0.258799,0.710417,0.839817
0.647884,0.490151,0.814093
0.717441,0.21331,0.572031
0.740077,0.537655,0.907694
0.918049,0.394514,0.853539
0.788857,0.62973,1.02416
0.286493,0.255265,0.398511
0.90198,0.114741,0.565731
0.990867,0.894399,1.38983
0.737414,0.880915,1.24962
0.529857,0.610185,0.875113
0.304003,0.707981,0.859982
0.115864,0.551033,0.608966
0.708667,0.914576,1.26891
0.56075,0.325982,0.606357
0.436913,0.445801,0.664258
0.469795,0.605266,0.840164
0.965146,0.871571,1.35414
0.274398,0.86171,0.998909
0.677796,0.403583,0.742481
0.491861,0.67919,0.92512
0.705414,0.275716,0.628423
0.705399,0.586298,0.938997
0.7378,0.202741,0.571641
0.727746,0.852099,1.21597
0.139688,0.137158,0.207002
0.497741,0.20862,0.457491
0.601093,0.523654,0.8242
0.819889,0.890972,1.30092
0.917095,0.372539,0.831086
0.170829,0.676001,0.761415
0.45464,0.0385701,0.26589
0.938692,0.698973,1.16832
0.918419,0.739121,1.19833
0.426119,0.363356,0.576416
0.351879,0.825466,1.00141
0.215287,0.188645,0.296289
