0.106625,0.138421,0.191734
0.579501,0.919742,1.20949
0.0540431,0.113183,0.140204
0.405603,0.762108,0.964909
0.605707,0.202617,0.505471
0.716581,0.844074,1.20236
0.814763,0.602375,1.00976
0.717714,0.289142,0.647998
0.786444,0.828065,1.22129
0.233823,0.91419,1.0311
0.463626,0.246141,0.477954
0.445334,0.874133,1.0968
0.209571,0.941115,1.0459
0.643162,0.514113,0.835694
0.702743,0.411802,0.763173
0.898062,0.696278,1.14531
0.0903103,0.14839,0.193545
0.141845,0.356532,0.427455
0.358872,0.678661,0.858097
0.365792,0.347606,0.530501
0.564451,0.474729,0.756955
0.429096,0.168133,0.38268
0.159024,0.873242,0.952754
0.773118,0.820177,1.20674
0.138714,0.881861,0.951218
0.30321,0.483308,0.634914
0.415966,0.760925,0.968908
0.603102,0.720646,1.0222
0.693288,0.383633,0.730277
0.5212,0.26059,0.52119
0.343302,0.0728127,0.244464
0.785571,0.764181,1.15697
0.735987,0.697675,1.06567
0.200019,0.439035,0.539044
0.237192,0.393791,0.512387
0.819514,0.826797,1.23655
0.570658,0.640336,0.925665
0.283636,0.381131,0.522949
0.758845,0.253534,0.632957
0.534466,0.676221,0.943453
0.606974,0.236775,0.540263
0.778679,0.211172,0.600511
0.127511,0.331118,0.394874
0.0984769,0.127261,0.176499
0.0594704,0.380553,0.410288
0.125706,0.842101,0.904954
0.207025,0.324608,0.428121
0.545372,0.293439,0.566125
0.887197,0.753725,1.19732
0.323885,0.831713,0.993656
0.890908,0.279885,0.725339
0.747902,0.734304,1.10826
0.58762,0.0557128,0.349523
0.936259,0.0641682,0.532298
0.135917,0.504579,0.572538
0.231279,0.165985,0.281624
0.318693,0.413469,0.572816
0.357605,0.502315,0.681118
0.643214,0.706887,1.02849
0.489157,0.875399,1.11998
0.825679,0.272791,0.68563
0.594644,0.173867,0.471188
0.232242,0.349071,0.465192
0.110794,0.346976,0.402373
0.656547,0.446285,0.774558
0.191088,0.717323,0.812867
0.603607,0.796382,1.09818
0.168305,0.483099,0.567252
0.139066,0.268622,0.338155
0.90221,0.233095,0.6842
0.583579,0.686482,0.978272
0.550279,0.281268,0.556407
0.912161,0.661692,1.11777
0.174491,0.630757,0.718003
0.583222,0.420052,0.711662
0.27565,0.81619,0.954015
0.830408,0.175148,0.590352
0.844393,0.890617,1.31281
0.387202,0.915169,1.10877
0.390642,0.208987,0.404308
0.825889,0.551525,0.964469
0.543017,0.81637,1.08788
0.730617,0.1452,0.510508
0.878178,0.149279,0.588368
0.245123,0.283671,0.406232
0.113832,0.499027,0.555943
0.273128,0.128452,0.265016
0.9004,0.793115,1.24331
0.716728,0.423682,0.782046
0.328071,0.608569,0.772604
0.784889,0.893789,1.28623
0.869363,0.407001,0.841682
0.899861,0.747577,1.19751
0.526195,0.0640678,0.327165
0.762848,0.263127,0.644551
0.75713,0.885465,1.26403
0.765441,0.257899,0.640619
0.627413,0.877269,1.19098
0.137896,0.668704,0.737651
0.861175,0.84334,1.27393
