-0.153017,-0.0641776,0.0810619,0.0796994,-0.0958978,0.0798503,-0.0552164,0.0794388,-0.17009,-0.0925808,0.0538612,0.11485,0.177892,-0.175628,0.0666859,0.139745,0.00335863,-0.0350164,-0.0742699,0.128708,0.0523564,-0.0824511,-0.110852,0.0765376,-0.00149527,-0.0476974,-0.0117811,0.00306446,-0.185225,-0.0388058,-0.0404107,-0.0438401,0.0169483,-0.10967,0.0579685,-0.0719209,0.0491371,-0.139842,-0.0192949,-0.000861252,-0.132074,-0.0859674,0.0144131,-0.0486799,-0.0373796,0.0564257,0.15625,0.0265739,0.170787,-0.110497,-0.0138998,-0.116113,-0.0074011,-0.0491868,-0.0964172,-0.0927086,0.0153371,0.0926992,-0.106699,0.0531048,0.00246017,0.0632048,-0.0378694,0.146002,0.129866,-0.00797799,-0.0503539,-0.158638,-0.0869022,-0.087562,-0.0341869,0.114236,0.00451866,0.0196791,-0.0832105,0.0156481,0.153161,0.0384672,-0.180614,0.0101386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00132497,0.00117214,-0.000785497,0.00103606,3.68199e-05,0.000243692,-0.00244262,0.000202128,-0.000721987,0.000719925,0.000788868,-0.00179746,0.00124578,-0.00131368,-6.21126e-05,0.00172963,-0.00132327,0.00218051,-0.000787101,-0.000408825,-0.000691379,-0.0013987,0.000443138,0.00143631,0.00141955,-0.00160263,-0.00151905,0.00158697,2.32912e-05,0.00112928,-0.000816482,-0.00110744,-0.00261872,-0.00229136,0.00065019,0.000849939,-0.00105597,-0.0013609,-0.000156738,0.00207655,1,1,1,1,1,1,1,1,1,1,-0.00850108,-0.02357,0.0260465,-0.013089,0.00927782,0.00986197,0.0326846,-0.0191196,0.0151203,0.010356,-0.00269811,-0.0071512,-0.0505175,0.0476661,-0.00704301,-0.0109732,-0.048471,0.0302343,0.0306944,-0.00350526,-0.0136731,-0.0246791,-0.0166768,0.00421661,0.0305607,-0.0287188,-0.0339619,0.0222533,0.0225575,-0.00742966,0.0342606,-0.0416475,0.0244014,0.0317559,-0.00210101,-0.0254905,-0.0518675,-0.00812034,0.00444405,0.00106852,0.050144,0.0239763,-0.0161741,0.0328379,0.000184696,-0.000241837,0.00191271,-0.0166412,-0.0229612,-0.0191264,0.0121364,0.0348988,0.00754895,0.0241411,0.0206557,-0.0370928,-0.0317791,-0.0024,-0.0507966,-0.0415255,-0.0353064,0.00199275,-0.00966092,0.0316611,0.0115886,0.0465807,-0.0128785,0.0471178,0.0063332,-0.0230348,-0.0121318,-0.00984007,-0.0113457,0.024969,-0.023234,0.0328745,0.00784958,-0.010682,-0.0275042,-0.0430753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0195039,-0.0589583,1,1,1,1,1,1,1,1,1,1
-0.153109,-0.0581375,0.0816868,0.0855017,-0.0919,0.0788463,-0.0647472,0.0773027,-0.176664,-0.0857055,0.0506222,0.108458,0.182305,-0.181185,0.0697208,0.144972,0.0078753,-0.0333172,-0.0850861,0.128222,0.0617314,-0.0848811,-0.10952,0.0777656,-0.00456657,-0.0453995,-0.0111635,0.00678509,-0.189791,-0.0489004,-0.0478315,-0.0448986,0.0179514,-0.111838,0.0581988,-0.0729967,0.0468534,-0.143131,-0.0188748,-0.00550714,-0.136267,-0.0890629,0.0165756,-0.0518539,-0.0367183,0.0555732,0.164036,0.0254504,0.174144,-0.112147,-0.0171533,-0.112847,-0.0115607,-0.0454632,-0.0969034,-0.0987499,0.0200918,0.087124,-0.10617,0.0540023,0.00559496,0.0680954,-0.0387338,0.142544,0.126128,-0.0025866,-0.0459765,-0.164271,-0.087307,-0.0928196,-0.0327646,0.118616,0.0125884,0.0271225,-0.0861321,0.0134078,0.157019,0.0432133,-0.181345,0.00325915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00257271,0.00384998,-0.00125449,0.00397538,0.000675859,0.000459802,-0.00800498,0.000216545,-0.00407615,0.00303745,0.00126446,-0.00446384,0.00440513,-0.00464606,0.00109616,0.00568949,-0.00190331,0.00462966,-0.0040594,-0.000610926,0.000767913,-0.00407465,0.00089915,0.00321482,0.00197449,-0.00312431,-0.00302389,0.00472016,-0.00150784,0.000330579,-0.0034343,-0.00314512,-0.00536101,-0.00591423,0.00194859,0.00124082,-0.0030427,-0.00433509,0.000226373,0.00342609,1,1,1,1,1,1,1,1,1,1,-0.0366503,-0.0424323,0.0145861,-0.0262257,0.0262202,0.0101966,0.0508427,-0.0294764,-0.00442064,0.00644185,0.0126252,0.000700983,-0.0662982,0.0757509,0.00922731,-0.00842815,-0.0887538,0.0633968,0.0140247,-0.0201788,-0.00156531,-0.0285848,0.0118042,-0.0193938,0.0679987,-0.0344133,-0.0690329,0.0179813,0.0396517,-0.0260203,0.0662946,-0.0610464,0.0245061,0.0343934,-0.012817,-0.00791803,-0.0636268,-0.0254466,0.0301992,0.00693118,0.0608312,0.0232821,-0.0355144,0.0458843,-0.0223803,-0.00388237,0.0133593,0.00717945,-0.027306,0.00380464,0.00217387,0.034639,0.00672747,0.0153731,0.0258745,-0.0646399,-0.0676929,-0.0127749,-0.0558603,-0.0562076,-0.0423876,-0.00335976,-0.022425,0.0527177,0.0152879,0.0466615,-0.0365683,0.0531328,0.0212704,-0.0391294,-0.0280623,-0.00511352,-0.00547012,0.0503535,-0.0538432,0.0430164,0.00935453,-0.0417192,-0.0279468,-0.0411753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0891548,-0.133057,1,1,1,1,1,1,1,1,1,1
-0.156086,-0.0522641,0.0842807,0.0936798,-0.0886057,0.0788707,-0.0763053,0.0759441,-0.187299,-0.0790343,0.0471525,0.103331,0.19029,-0.19044,0.0747242,0.153067,0.0142244,-0.0328972,-0.0993353,0.129992,0.0747178,-0.0886934,-0.109988,0.0798555,-0.0091152,-0.0426042,-0.00986051,0.0107081,-0.198373,-0.0626132,-0.0574211,-0.046436,0.0207832,-0.115383,0.0591909,-0.076045,0.045275,-0.149038,-0.0185531,-0.012346,-0.146266,-0.0953363,0.0204271,-0.0580247,-0.0352686,0.0551401,0.180252,0.0233855,0.184027,-0.116266,-0.0242594,-0.112558,-0.0190803,-0.0405971,-0.100368,-0.111565,0.0297926,0.0808538,-0.11033,0.0562594,0.012867,0.0784345,-0.0404238,0.140723,0.122927,0.00729951,-0.039756,-0.177818,-0.090288,-0.106499,-0.0327647,0.129634,0.0268412,0.0407888,-0.0940059,0.0101862,0.167363,0.0526807,-0.187602,-0.00937602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00343252,0.0069812,-0.00137226,0.00799742,0.00118736,0.000884082,-0.0152016,0.000456371,-0.00925705,0.00574564,0.00196013,-0.00677959,0.00892473,-0.00925231,0.0031237,0.0111881,-0.00236802,0.00692826,-0.00824694,-0.00035891,0.0030411,-0.00771591,0.00101163,0.00518238,0.00202861,-0.00490801,-0.00454606,0.00872837,-0.00409709,-0.00099511,-0.00673484,-0.00596529,-0.0082478,-0.0105828,0.00392119,0.00121039,-0.00545018,-0.00853065,0.0010332,0.0046638,1,1,1,1,1,1,1,1,1,1,-0.0740905,-0.0811981,-0.00110589,-0.0518955,0.0471968,0.0144272,0.0720118,-0.0446666,-0.0287503,-0.00405424,0.0326767,0.0171772,-0.0818721,0.12307,0.0294822,-0.00104456,-0.133382,0.114283,-0.00851979,-0.0527038,0.0123921,-0.0336285,0.0423619,-0.0545637,0.113589,-0.0379254,-0.113349,0.00455024,0.0578683,-0.0552799,0.102995,-0.0898715,0.0255003,0.0398406,-0.0229267,0.0196622,-0.0818657,-0.0576249,0.0627867,0.0222445,0.0747469,0.0246201,-0.0573733,0.0658242,-0.0506263,-0.0147297,0.0313496,0.0501092,-0.0291367,0.042271,-0.00991902,0.0332263,0.00431844,0.000715144,0.0280872,-0.112564,-0.113816,-0.0376537,-0.0654283,-0.0835926,-0.0526783,-0.013733,-0.0347083,0.087764,0.0199606,0.0489733,-0.0649438,0.0604218,0.0369887,-0.0648604,-0.0470002,-0.000334366,0.00564001,0.0962519,-0.090178,0.0556987,0.0061889,-0.0954806,-0.0286153,-0.0391599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.175535,-0.215792,1,1,1,1,1,1,1,1,1,1
-0.166451,-0.0470145,0.0926131,0.110286,-0.0894117,0.083022,-0.0967849,0.078591,-0.212579,-0.0739229,0.0458272,0.104292,0.211433,-0.212293,0.0866769,0.173162,0.023028,-0.0355707,-0.121641,0.139266,0.095744,-0.0995702,-0.116773,0.085232,-0.0169708,-0.0415512,-0.0081536,0.0180239,-0.218831,-0.0824908,-0.0726489,-0.0523852,0.0257462,-0.127003,0.0649679,-0.0848495,0.0440147,-0.165781,-0.0170598,-0.0220031,-0.163587,-0.106247,0.026212,-0.0665703,-0.0349495,0.0571467,0.204855,0.0220299,0.200029,-0.125395,-0.0338039,-0.116935,-0.0274419,-0.0374542,-0.107873,-0.129446,0.0430477,0.0769557,-0.121064,0.0614996,0.0232943,0.0931117,-0.0443083,0.144651,0.123923,0.0192929,-0.0341494,-0.2004,-0.0977044,-0.128206,-0.0352419,0.147585,0.0449369,0.0577213,-0.106883,0.00638591,0.186133,0.0648131,-0.202429,-0.0252027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00958015,0.00990793,-0.00563155,0.00536482,0.00423262,-0.00149819,-0.0147477,-0.00194928,-0.00277819,0.00883735,0.00138613,-0.0130287,0.00349431,-0.00427418,-0.000247181,0.00732971,-0.00496067,0.011375,-0.00574479,-0.00540353,-0.00127737,-0.0059483,0.00549195,0.00479692,0.00487358,-0.00564321,-0.00645621,0.00970983,0.00228885,0.00292648,-0.00536313,-0.00533377,-0.0127137,-0.0091876,0.00231294,0.00540573,-0.00770938,-0.00453889,0.000751401,0.00832236,1,1,1,1,1,1,1,1,1,1,-0.129321,-0.129375,-0.0241518,-0.0842532,0.0771466,0.0200486,0.100924,-0.0643011,-0.062452,-0.0167054,0.061554,0.0372037,-0.100248,0.183373,0.0576111,0.00768789,-0.1916,0.177779,-0.0411893,-0.0930778,0.030151,-0.0407436,0.0808449,-0.0974152,0.17689,-0.0435156,-0.176481,-0.0107167,0.0812339,-0.0916598,0.151663,-0.126979,0.0290706,0.0477431,-0.0350609,0.0525104,-0.112009,-0.0970472,0.109259,0.0410896,0.0967351,0.0269662,-0.0858193,0.0917519,-0.0905705,-0.0281314,0.0595522,0.102146,-0.0296188,0.088974,-0.0255288,0.0328591,0.000510053,-0.0163532,0.0270878,-0.173089,-0.180487,-0.067779,-0.0839236,-0.118604,-0.0692907,-0.0261719,-0.0483109,0.132207,0.0280864,0.0537715,-0.103115,0.0713577,0.0562106,-0.0974702,-0.0734817,0.00513963,0.0248383,0.153722,-0.139571,0.0726547,-0.00268402,-0.162016,-0.0314464,-0.0383461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.171066,-0.294055,1,1,1,1,1,1,1,1,1,1
-0.190373,-0.0486539,0.106591,0.128737,-0.0955513,0.0930941,-0.112088,0.0855328,-0.238846,-0.077253,0.0446811,0.105761,0.240063,-0.243997,0.0981268,0.194893,0.0354626,-0.0376422,-0.153888,0.157239,0.122614,-0.110416,-0.1307,0.0993711,-0.0212172,-0.0407319,-0.00751034,0.0171888,-0.251929,-0.112003,-0.0924334,-0.0539732,0.0350735,-0.140858,0.068863,-0.0976642,0.0526346,-0.186624,-0.0243923,-0.0348593,-0.194196,-0.124093,0.0363502,-0.0752851,-0.0388151,0.0647739,0.23751,0.0240102,0.220646,-0.143027,-0.0444318,-0.125688,-0.0310648,-0.0427896,-0.118881,-0.149446,0.0601142,0.0766188,-0.143193,0.0741758,0.0389416,0.110227,-0.0539946,0.159116,0.131209,0.0315725,-0.0306637,-0.233471,-0.116808,-0.160742,-0.042693,0.172575,0.0667235,0.0743063,-0.124197,0.000319192,0.216341,0.075726,-0.228911,-0.0438072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0113021,0.00907442,-0.00965701,-0.00116559,0.00706735,-0.00270611,-0.00495347,-0.0045157,0.0131709,0.00795364,-0.00138042,-0.0244913,-0.00570446,0.00218339,-0.00860305,-0.00364448,-0.0055432,0.0186017,-0.00653826,-0.00963347,-0.00522833,0.000856865,0.00952272,0.00854617,0.0121577,-0.00459781,-0.00914592,0.0023407,0.00777985,0.00211746,-0.00458506,0.00192455,-0.0148704,-0.00354046,-0.00436366,0.0105011,-0.00301598,0.00408007,-0.00704299,0.0104351,1,1,1,1,1,1,1,1,1,1,-0.196545,-0.193784,-0.0524694,-0.123953,0.111363,0.0320144,0.131399,-0.0811127,-0.100081,-0.0354818,0.095424,0.064159,-0.11445,0.247983,0.0889966,0.0214331,-0.249355,0.239057,-0.0806713,-0.1429,0.0475894,-0.0473973,0.117212,-0.140124,0.246403,-0.0394138,-0.248582,-0.0386781,0.103369,-0.128277,0.201246,-0.161074,0.0358215,0.0594738,-0.045042,0.0866416,-0.152355,-0.148782,0.162785,0.0701401,0.124047,0.0361809,-0.11394,0.116944,-0.136054,-0.0497651,0.0966076,0.165016,-0.025938,0.140023,-0.041368,0.0317155,-0.00486274,-0.0350544,0.0188192,-0.241993,-0.258603,-0.113799,-0.111681,-0.164691,-0.0906691,-0.0443442,-0.05761,0.18092,0.0391736,0.0627316,-0.143263,0.078708,0.0731425,-0.131763,-0.102683,0.00614852,0.0528929,0.222115,-0.192079,0.0840442,-0.0203888,-0.238617,-0.0367263,-0.0406621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.157865,-0.324833,1,1,1,1,1,1,1,1,1,1
-0.215735,-0.0505256,0.124047,0.15312,-0.105526,0.105692,-0.134592,0.0959305,-0.276826,-0.0815002,0.0470323,0.115306,0.277969,-0.282851,0.115579,0.226443,0.0471993,-0.0432948,-0.186395,0.179713,0.151886,-0.127739,-0.148915,0.113308,-0.0286045,-0.0427774,-0.006607,0.0213562,-0.290054,-0.139988,-0.113712,-0.0611769,0.0441978,-0.161787,0.0782184,-0.114409,0.0585894,-0.216098,-0.0276148,-0.047354,-0.234792,-0.149529,0.048674,-0.0876017,-0.0458444,0.0771993,0.281822,0.0282587,0.250854,-0.169682,-0.0569171,-0.142378,-0.0349857,-0.0516061,-0.136952,-0.175882,0.0800204,0.0825249,-0.174188,0.0915907,0.0564663,0.132692,-0.0673294,0.184536,0.147893,0.0443581,-0.0304102,-0.279199,-0.142085,-0.201903,-0.0534772,0.207112,0.0910263,0.0931844,-0.148474,-0.00552592,0.258886,0.089403,-0.269018,-0.0636223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.015213,0.00722094,-0.0179531,-0.0158948,0.0135745,-0.00654488,0.0157046,-0.010658,0.0448788,0.00667866,-0.00765845,-0.0448074,-0.0268035,0.0182766,-0.0249838,-0.0274695,-0.00618927,0.0302174,-0.00501402,-0.0191485,-0.0138878,0.0159177,0.0183688,0.0126696,0.024292,-0.000745129,-0.0125479,-0.0120701,0.0205675,0.00149393,-0.000802151,0.0163934,-0.0171477,0.0107829,-0.0178096,0.0205563,0.00549305,0.0235777,-0.0202663,0.0131718,1,1,1,1,1,1,1,1,1,1,-0.266718,-0.260965,-0.0814416,-0.167223,0.147791,0.0432068,0.164194,-0.103864,-0.138822,-0.0530923,0.13077,0.0910989,-0.129893,0.324046,0.121492,0.033738,-0.310285,0.312995,-0.120942,-0.195958,0.0648458,-0.0574994,0.154434,-0.189576,0.319751,-0.0424545,-0.324748,-0.0620242,0.127083,-0.171377,0.253413,-0.205509,0.0445041,0.0736803,-0.055859,0.123624,-0.196485,-0.202449,0.218974,0.0982482,0.155084,0.0449996,-0.143283,0.149388,-0.183724,-0.0703431,0.135213,0.230731,-0.0230467,0.195543,-0.0568678,0.0337638,-0.00985618,-0.0539404,0.0100932,-0.32016,-0.340864,-0.158074,-0.143238,-0.215298,-0.114521,-0.0621009,-0.0668695,0.237747,0.0521293,0.0747808,-0.184954,0.0931782,0.0905037,-0.172663,-0.133952,0.00901879,0.0821917,0.297384,-0.247311,0.10307,-0.0389334,-0.322736,-0.0441602,-0.0452376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0972434,-0.328696,1,1,1,1,1,1,1,1,1,1
-0.240531,-0.0528468,0.14085,0.176337,-0.115688,0.11802,-0.156253,0.106305,-0.313442,-0.0863149,0.0498956,0.125601,0.314158,-0.319849,0.132487,0.256878,0.0578591,-0.0490461,-0.216731,0.201547,0.179079,-0.144673,-0.166713,0.126723,-0.0356256,-0.0452498,-0.00584431,0.0255703,-0.32655,-0.165833,-0.13349,-0.0685951,0.0526557,-0.182188,0.0876719,-0.130512,0.0643797,-0.244495,-0.0304571,-0.0587115,-0.269742,-0.171375,0.0594099,-0.0979891,-0.0519218,0.0878889,0.319517,0.0319499,0.276175,-0.192544,-0.0676296,-0.156284,-0.0382749,-0.0591762,-0.152162,-0.198282,0.0972577,0.0872811,-0.200842,0.106643,0.0717429,0.151814,-0.0788849,0.206201,0.161878,0.0554088,-0.0300369,-0.318276,-0.163809,-0.23742,-0.0628014,0.236565,0.112117,0.10933,-0.169132,-0.0107356,0.29535,0.100985,-0.303184,-0.0808605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0123251,0.000504444,-0.02532,-0.0342567,0.0188282,-0.0079485,0.0462249,-0.0160975,0.0863202,-0.000166377,-0.0159176,-0.0713488,-0.0498439,0.0332261,-0.0469725,-0.0580537,-0.00468329,0.0458339,-0.00892831,-0.0262486,-0.0215792,0.0359571,0.0255497,0.023294,0.0424934,0.00432772,-0.0176046,-0.0358897,0.029505,-0.00508132,0.00138879,0.0382329,-0.0172644,0.028465,-0.0368123,0.0312584,0.022468,0.0468049,-0.0428224,0.0146324,1,1,1,1,1,1,1,1,1,1,-0.330479,-0.318543,-0.107462,-0.204365,0.181104,0.0521448,0.194559,-0.124233,-0.173947,-0.067806,0.162923,0.114108,-0.14471,0.390473,0.151031,0.0439576,-0.3665,0.37871,-0.157187,-0.241595,0.080452,-0.0664832,0.188306,-0.233984,0.386916,-0.0461086,-0.394409,-0.0815426,0.149088,-0.209637,0.301467,-0.245049,0.0526934,0.0856195,-0.0658376,0.156748,-0.237148,-0.248898,0.270169,0.121814,0.183965,0.0519425,-0.170323,0.178077,-0.227143,-0.0874147,0.17029,0.287955,-0.0208035,0.244484,-0.0708735,0.0354687,-0.0142824,-0.0707588,0.00253338,-0.388144,-0.415904,-0.195691,-0.172458,-0.258825,-0.13667,-0.0773548,-0.075548,0.287461,0.0640623,0.084467,-0.223177,0.10614,0.106509,-0.208688,-0.162633,0.0123421,0.108603,0.362602,-0.297987,0.12047,-0.055577,-0.396134,-0.0512688,-0.0485791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0336705,-0.301312,1,1,1,1,1,1,1,1,1,1
-0.265339,-0.0578469,0.15484,0.192386,-0.124249,0.129536,-0.167828,0.114783,-0.336863,-0.0937297,0.0502369,0.128349,0.341551,-0.350333,0.141866,0.276683,0.0684103,-0.0502385,-0.246043,0.220552,0.20215,-0.154498,-0.181867,0.142525,-0.0367712,-0.0459719,-0.00649707,0.0226688,-0.358749,-0.191866,-0.151034,-0.0691475,0.0611266,-0.195875,0.0909237,-0.142743,0.0749623,-0.264356,-0.0394797,-0.0691308,-0.288026,-0.18249,0.0666835,-0.102307,-0.0544788,0.0925976,0.340421,0.0333936,0.287167,-0.203125,-0.0743089,-0.159601,-0.0395221,-0.0624608,-0.157566,-0.20964,0.108873,0.0851308,-0.21418,0.114856,0.0829961,0.161881,-0.0854362,0.213801,0.164613,0.0636309,-0.0268116,-0.339419,-0.174847,-0.258427,-0.0678056,0.251994,0.127183,0.119428,-0.179307,-0.0158031,0.314222,0.106669,-0.31905,-0.0939742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00303817,-0.0124181,-0.0282261,-0.0517512,0.0194018,-0.00388208,0.0812947,-0.017792,0.129113,-0.0148866,-0.0241055,-0.0994703,-0.0673201,0.0395579,-0.0706359,-0.0884598,-0.000374029,0.0635954,-0.0224629,-0.0258004,-0.0247801,0.0566189,0.0266792,0.043087,0.0654176,0.00884188,-0.0244499,-0.0668925,0.0268824,-0.0201474,-0.000616187,0.0644023,-0.0144114,0.0443974,-0.0581818,0.0392367,0.048436,0.0674108,-0.0740638,0.0141027,1,1,1,1,1,1,1,1,1,1,-0.383693,-0.362698,-0.129716,-0.231002,0.208373,0.0599035,0.218743,-0.135271,-0.203171,-0.0805433,0.189729,0.132911,-0.155284,0.434642,0.17551,0.0534455,-0.411307,0.421889,-0.188067,-0.275514,0.0932983,-0.0708965,0.215401,-0.26557,0.441753,-0.0424714,-0.451641,-0.102085,0.166157,-0.235366,0.340006,-0.268211,0.0592003,0.0931841,-0.0732165,0.182147,-0.270751,-0.286014,0.312475,0.141676,0.207048,0.058323,-0.191873,0.194991,-0.262996,-0.102024,0.200167,0.332761,-0.0176822,0.280964,-0.0825823,0.0338557,-0.0184287,-0.0847426,-0.00504304,-0.435642,-0.477839,-0.228039,-0.196493,-0.29082,-0.154687,-0.0908622,-0.0817301,0.321109,0.0736672,0.0890859,-0.254283,0.110032,0.118944,-0.232465,-0.185839,0.0136615,0.131536,0.409804,-0.339089,0.127749,-0.0706618,-0.449997,-0.0566333,-0.0490932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0112239,-0.252419,1,1,1,1,1,1,1,1,1,1
-0.272684,-0.0544084,0.156322,0.195787,-0.120827,0.129375,-0.174237,0.112701,-0.341116,-0.0897224,0.0458433,0.120906,0.346018,-0.358299,0.142746,0.278875,0.0740814,-0.0483146,-0.260076,0.222403,0.212174,-0.15417,-0.181922,0.145793,-0.0385355,-0.0422812,-0.00560375,0.0235802,-0.369642,-0.205714,-0.158121,-0.0676613,0.0642517,-0.195182,0.0889217,-0.143848,0.0761086,-0.26558,-0.0414524,-0.0750216,-0.274759,-0.172736,0.0638175,-0.101943,-0.0458488,0.0824736,0.337567,0.0263675,0.283097,-0.188839,-0.0773277,-0.149653,-0.0464238,-0.050424,-0.150233,-0.211037,0.110728,0.0717561,-0.201507,0.105482,0.0841204,0.16218,-0.0779029,0.193187,0.147573,0.0704524,-0.0171573,-0.331402,-0.162168,-0.253778,-0.0618508,0.246503,0.132061,0.12694,-0.175172,-0.0167748,0.301989,0.110795,-0.303202,-0.100423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0264504,-0.0285202,-0.0252438,-0.0619378,0.0141474,0.00535057,0.110755,-0.0143098,0.158745,-0.03431,-0.0290484,-0.120212,-0.0729119,0.0352975,-0.0883203,-0.107639,0.00540412,0.0784304,-0.0421901,-0.0174585,-0.0223703,0.0705427,0.0207176,0.0679319,0.0870886,0.0105859,-0.0315557,-0.097636,0.014565,-0.0396771,-0.00689762,0.0873646,-0.00966455,0.0519873,-0.0751056,0.0415287,0.0776469,0.0774828,-0.1072,0.0120261,1,1,1,1,1,1,1,1,1,1,-0.410953,-0.380102,-0.141847,-0.240525,0.221432,0.0611008,0.230513,-0.13825,-0.220065,-0.087075,0.203796,0.141849,-0.161827,0.450745,0.189312,0.058734,-0.436078,0.441879,-0.205497,-0.289798,0.102947,-0.0693837,0.233118,-0.281918,0.471211,-0.0375869,-0.48164,-0.114496,0.17522,-0.246907,0.361556,-0.274981,0.058406,0.0913322,-0.077107,0.198056,-0.283398,-0.302044,0.334508,0.149782,0.213835,0.0569641,-0.204727,0.198657,-0.281838,-0.107749,0.214896,0.355602,-0.0151339,0.300739,-0.0916786,0.0278975,-0.0217876,-0.0948335,-0.00628276,-0.453411,-0.51014,-0.242979,-0.20225,-0.299417,-0.160681,-0.0968898,-0.0878954,0.332647,0.0750852,0.0834053,-0.272582,0.105606,0.127677,-0.240467,-0.196835,0.016549,0.141385,0.428325,-0.361622,0.127475,-0.0760323,-0.474191,-0.0547449,-0.0422216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0241952,-0.207505,1,1,1,1,1,1,1,1,1,1
-0.273968,-0.048703,0.153096,0.194069,-0.113264,0.125159,-0.178047,0.106906,-0.338182,-0.0825171,0.0398201,0.109731,0.340622,-0.356429,0.140112,0.274261,0.0778896,-0.0450001,-0.268425,0.217697,0.216741,-0.149888,-0.17636,0.14536,-0.0397796,-0.0371051,-0.00436454,0.0245207,-0.37133,-0.215281,-0.161108,-0.0648503,0.0654818,-0.189034,0.0847082,-0.140672,0.0752823,-0.259378,-0.0424179,-0.0790574,-0.231856,-0.142765,0.0536404,-0.092979,-0.0282575,0.0592324,0.30472,0.0129135,0.25383,-0.150512,-0.0752691,-0.120645,-0.0549993,-0.0257408,-0.125625,-0.195816,0.10393,0.0440242,-0.164085,0.0814376,0.0780945,0.148734,-0.0591506,0.144194,0.107718,0.075137,-0.000218807,-0.291178,-0.128158,-0.224914,-0.0465519,0.216588,0.128478,0.128265,-0.153356,-0.0167461,0.257788,0.108618,-0.253011,-0.101852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0485229,-0.0413424,-0.0196868,-0.0645076,0.00696398,0.0148849,0.127735,-0.0087583,0.171924,-0.050516,-0.0303724,-0.130466,-0.068754,0.0246487,-0.0970616,-0.114144,0.00999364,0.0870894,-0.0603707,-0.00661333,-0.0174057,0.0760264,0.0122058,0.0887674,0.101536,0.00993527,-0.0367118,-0.118802,-0.00145962,-0.0560476,-0.0138185,0.1013,-0.0056557,0.0519764,-0.0840978,0.0397633,0.099989,0.0778295,-0.131903,0.0100055,1,1,1,1,1,1,1,1,1,1,-0.427202,-0.372358,-0.149826,-0.233401,0.228329,0.0573142,0.236773,-0.130614,-0.231467,-0.0891988,0.212493,0.142459,-0.16621,0.434818,0.198402,0.0614509,-0.451636,0.432892,-0.217342,-0.28541,0.110815,-0.0606448,0.245719,-0.280551,0.488976,-0.0275251,-0.499299,-0.12221,0.18037,-0.242039,0.375323,-0.260822,0.0549319,0.0800452,-0.0789038,0.203836,-0.287847,-0.298421,0.34763,0.148403,0.213943,0.0492091,-0.213431,0.186345,-0.293201,-0.106637,0.223842,0.357677,-0.0122862,0.303267,-0.0993957,0.0163191,-0.024986,-0.101388,-0.00576122,-0.439454,-0.529077,-0.243322,-0.201214,-0.28501,-0.16198,-0.0967074,-0.0932768,0.31993,0.0732425,0.0673292,-0.285074,0.0896407,0.134214,-0.230703,-0.202422,0.0194702,0.146529,0.417722,-0.375683,0.115948,-0.07837,-0.467787,-0.0500903,-0.0278544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0185246,-0.18755,1,1,1,1,1,1,1,1,1,1
