0.233408,0.479347,0.596051
0.200883,0.309967,0.410409
0.154569,0.601219,0.678503
0.914853,0.135024,0.592451
0.814742,0.513743,0.921114
0.824398,0.797607,1.20981
0.823401,0.365091,0.776791
0.836553,0.657343,1.07562
0.183673,0.871888,0.963724
0.605754,0.979827,1.2827
0.297173,0.00552487,0.154111
0.685885,0.564863,0.907806
0.109837,0.976118,1.03104
0.0447355,0.785162,0.80753
0.600217,0.689869,0.989978
0.0102695,0.233441,0.238576
0.42059,0.91502,1.12532
0.207084,0.718745,0.822287
0.631221,0.888776,1.20439
0.887194,0.714557,1.15815
0.947037,0.145785,0.619304
0.524344,0.980376,1.24255
0.975205,0.175709,0.663312
0.210483,0.159651,0.264892
0.666114,0.778007,1.11106
0.598531,0.805038,1.1043
0.474528,0.0496379,0.286902
0.304985,0.479162,0.631654
0.00997105,0.212236,0.217222
0.519318,0.830905,1.09056
0.429352,0.861847,1.07652
0.712952,0.66455,1.02103
0.881611,0.138952,0.579758
0.724831,0.835702,1.19812
0.563674,0.507364,0.789201
0.0696054,0.977736,1.01254
0.585426,0.933768,1.22648
0.170327,0.173251,0.258415
0.0249502,0.162662,0.175137
0.218388,0.883783,0.992977
0.360555,0.442975,0.623252
0.579401,0.327737,0.617437
0.805332,0.782268,1.18493
0.153217,0.831896,0.908504
0.97859,0.109997,0.599293
0.0735268,0.550924,0.587688
0.98164,0.464571,0.955391
0.310547,0.289701,0.444974
0.429283,0.481199,0.69584
0.226165,0.545035,0.658117
