0.0839425,0.674296,0.716267
0.825769,0.858378,1.27126
0.74074,0.0211253,0.391495
0.123109,0.323547,0.385102
0.00639311,0.571578,0.574775
0.989776,0.70097,1.19586
0.135408,0.074872,0.142576
0.355996,0.410483,0.588481
0.88939,0.767191,1.21189
0.83498,0.675591,1.09308
0.914895,0.546604,1.00405
0.454478,0.747235,0.974474
0.304069,0.43247,0.584504
0.385412,0.72186,0.914566
0.283452,0.877851,1.01958
0.448994,0.264327,0.488824
0.977856,0.725703,1.21463
0.891211,0.59952,1.04513
0.670317,0.216502,0.551661
0.845505,0.721577,1.14433
0.976176,0.590576,1.07866
0.848959,0.834879,1.25936
0.916479,0.00837403,0.466614
0.233754,0.327143,0.44402
0.404455,0.0530651,0.255293
0.415567,0.375064,0.582848
0.20853,0.623057,0.727322
0.73757,0.117877,0.486662
0.588118,0.699507,0.993566
0.988772,0.942944,1.43733
0.832438,0.791693,1.20791
0.155011,0.470523,0.548029
0.703839,0.921079,1.273
0.858352,0.112228,0.541404
0.626498,0.667402,0.980651
0.486805,0.211239,0.454642
0.757341,0.203114,0.581785
0.614783,0.686705,0.994097
0.502364,0.520501,0.771683
0.504583,0.905147,1.15744
0.134908,0.976889,1.04434
0.411984,0.493115,0.699107
0.976843,0.403695,0.892116
0.389176,0.24824,0.442828
0.62418,0.0397635,0.351853
0.69448,0.394535,0.741775
0.0264663,0.439271,0.452504
0.586829,0.804467,1.09788
0.497355,0.62517,0.873847
0.527601,0.36508,0.62888
0.616768,0.537157,0.845541
0.860855,0.461718,0.892145
0.323077,0.984619,1.14616
0.624948,0.45313,0.765604
0.842704,0.348057,0.769409
0.603839,0.0461478,0.348067
0.433252,0.380708,0.597334
0.310835,0.490516,0.645933
0.288538,0.960118,1.10439
0.651825,0.357004,0.682916
0.294978,0.880472,1.02796
0.0667346,0.483688,0.517055
0.732002,0.935899,1.3019
0.774854,0.226036,0.613463
0.840106,0.504112,0.924165
0.229925,0.292892,0.407854
0.77237,0.116046,0.502231
0.61029,0.307615,0.61276
0.584766,0.33488,0.627263
0.529504,0.535065,0.799817
0.780674,0.845888,1.23623
0.0995176,0.966045,1.0158
0.412719,0.654716,0.861076
0.817434,0.882911,1.29163
0.527556,0.661854,0.925632
0.691007,0.784168,1.12967
0.192568,0.935163,1.03145
0.0567384,0.740994,0.769363
0.128734,0.413281,0.477648
0.999082,0.851991,1.35153
0.885396,0.664389,1.10709
0.0140157,0.0379177,0.0449255
0.476063,0.484262,0.722293
0.80315,0.369598,0.771173
0.893928,0.17699,0.623954
0.0484398,0.617966,0.642185
0.109815,0.82538,0.880288
0.879548,0.176517,0.616291
0.765709,0.150257,0.533112
0.225405,0.825833,0.938536
0.384345,0.166016,0.358189
0.773201,0.386369,0.77297
0.394148,0.134767,0.331841
0.443452,0.0887661,0.310492
0.839292,0.730489,1.15014
0.695381,0.763112,1.1108
0.519486,0.191936,0.451679
0.583623,0.4385,0.730311
0.992113,0.812715,1.30877
0.423647,0.872676,1.0845
