0.689672,0.709476,1.05431
0.832716,0.334478,0.750836
0.924587,0.744762,1.20706
0.278087,0.890376,1.02942
0.823157,0.292639,0.704218
0.475619,0.33505,0.572859
0.197025,0.833608,0.932121
0.776523,0.0940649,0.482327
0.821337,0.650661,1.06133
0.881472,0.516731,0.957467
0.254921,0.229961,0.357421
0.455802,0.127187,0.355088
0.156776,0.572345,0.650733
0.289,0.174376,0.318876
0.336753,0.861634,1.03001
0.300341,0.791189,0.941359
0.824629,0.104926,0.51724
0.174994,0.504916,0.592412
0.222375,0.744942,0.856129
0.098284,0.424823,0.473965
0.359942,0.167787,0.347758
0.566814,0.35594,0.639347
0.939938,0.819187,1.28916
0.870188,0.673854,1.10895
0.149424,0.649817,0.724528
0.851938,0.746817,1.17279
0.865847,0.367963,0.800886
0.248161,0.286487,0.410567
0.125963,0.317633,0.380615
0.71746,0.830993,1.18972
0.186278,0.302422,0.395561
0.386988,0.1986,0.392094
0.604735,0.81856,1.12093
0.562805,0.784924,1.06633
0.407472,0.428104,0.63184
0.13255,0.227061,0.293336
0.33787,0.35848,0.527415
0.692474,0.819972,1.16621
0.814976,0.534526,0.942014
0.859044,0.22229,0.651812
0.234514,0.309391,0.426648
0.609223,0.186369,0.49098
0.303888,0.135042,0.286986
0.109979,0.210292,0.265282
0.884228,0.824671,1.26679
0.804853,0.733186,1.13561
0.556628,0.166166,0.44448
0.672578,0.181675,0.517964
0.480408,0.831245,1.07145
0.594921,0.279198,0.576659
