0.243764,0.602357,0.724238
0.477139,0.955232,1.1938
0.340855,0.932751,1.10318
0.808845,0.715489,1.11991
0.572115,0.637416,0.923473
0.17938,0.810436,0.900126
0.0211238,0.965444,0.976006
0.0115923,0.00980442,0.0156005
0.17518,0.840435,0.928025
0.71861,0.438611,0.797916
0.621817,0.305512,0.61642
0.848989,0.774173,1.19867
0.0975757,0.652575,0.701363
0.987805,0.357719,0.851621
0.265284,0.436887,0.569529
0.676673,0.736151,1.07449
0.899727,0.237102,0.686965
0.256097,0.086912,0.214961
0.224264,0.767911,0.880043
0.849533,0.0550499,0.479816
0.942081,0.951056,1.4221
0.175959,0.457367,0.545347
0.359047,0.162823,0.342346
0.557611,0.429142,0.707947
0.236073,0.669812,0.787849
0.2808,0.65058,0.79098
0.366285,0.250519,0.433662
0.283688,0.00961044,0.151454
0.971235,0.0650796,0.550697
0.373428,0.686078,0.872792
0.14724,0.0692448,0.142865
0.583999,0.205746,0.497745
0.938177,0.85197,1.32106
0.438265,0.279984,0.499116
0.847514,0.289773,0.71353
0.91728,0.390518,0.849158
0.596057,0.787708,1.08574
0.0425089,0.430494,0.451748
0.406215,0.273584,0.476692
0.00545672,0.273226,0.275954
0.205954,0.513913,0.61689
0.603711,0.189374,0.49123
0.435891,0.599324,0.817269
0.639937,0.529481,0.849449
0.293919,0.649851,0.796811
0.123114,0.675439,0.736996
0.595713,0.49124,0.789097
0.610295,0.612783,0.917931
0.233245,0.464193,0.580816
0.229599,0.880979,0.995778
0.977104,0.516537,1.00509
0.0595066,0.297193,0.326946
0.947296,0.256073,0.729721
0.166589,0.23418,0.317474
0.74338,0.970712,1.3424
0.861522,0.531392,0.962153
0.754969,0.279259,0.656744
0.688787,0.33593,0.680323
0.738009,0.690682,1.05969
0.0676722,0.92375,0.957586
0.278966,0.923309,1.06279
0.610905,0.274072,0.579525
0.13774,0.375901,0.444771
0.467911,0.0336795,0.267635
0.26581,0.440537,0.573442
0.563446,0.0769708,0.358694
0.943579,0.734771,1.20656
0.756481,0.696326,1.07457
0.594006,0.0892963,0.386299
0.212197,0.071551,0.17765
0.856994,0.910528,1.33903
0.0349066,0.340175,0.357628
0.0655496,0.404619,0.437394
0.305641,0.302312,0.455132
0.185977,0.959469,1.05246
0.781609,0.512411,0.903215
0.258411,0.697062,0.826268
0.0607029,0.776939,0.807291
0.388507,0.838329,1.03258
0.67266,0.992078,1.32841
0.479669,0.278389,0.518224
0.584254,0.685546,0.977673
0.800459,0.268991,0.669221
0.884691,0.0664271,0.508772
0.724036,0.766087,1.12811
0.619992,0.221679,0.531675
0.670564,0.224328,0.55961
0.75395,0.0909673,0.467942
0.0513997,0.468203,0.493903
0.161585,0.870436,0.951229
0.107795,0.0658277,0.119725
0.485747,0.136728,0.379601
0.936072,0.00292315,0.470959
0.879387,0.885395,1.32509
0.896014,0.514643,0.96265
0.520389,0.895194,1.15539
0.576368,0.893144,1.18133
0.895386,0.712467,1.16016
0.31436,0.643939,0.80112
0.482234,0.41205,0.653167
