0.429165,0.959683,1.17427
0.183681,0.880906,0.972746
0.391943,0.286967,0.482939
0.320152,0.738506,0.898582
0.735749,0.00437754,0.372252
0.143979,0.33376,0.40575
0.605243,0.237908,0.540529
0.870831,0.903082,1.3385
0.30343,0.540296,0.69201
0.0882047,0.397931,0.442034
0.879112,0.293574,0.73313
0.225921,0.730589,0.84355
0.84072,0.793058,1.21342
0.127155,0.695165,0.758742
0.304914,0.348238,0.500695
0.870583,0.295236,0.730527
0.322895,0.718695,0.880143
0.693266,0.00891462,0.355548
0.159712,0.832898,0.912754
0.372793,0.18917,0.375566
0.114818,0.605799,0.663209
0.414494,0.846612,1.05386
0.880152,0.180349,0.620425
0.931119,0.58909,1.05465
0.882457,0.118782,0.56001
0.158912,0.545614,0.62507
0.700439,0.351849,0.702068
0.318889,0.93581,1.09525
0.111804,0.741916,0.797818
0.119524,0.705585,0.765347
0.320947,0.765507,0.925981
0.0642567,0.461339,0.493467
