0.623193,0.402766,0.714363
0.618425,0.578075,0.887288
0.593722,0.456877,0.753738
0.60773,0.605553,0.909418
0.603476,0.501678,0.803416
0.596464,0.550285,0.848517
0.613943,0.597619,0.90459
0.617253,0.560652,0.869279
0.620156,0.412249,0.722327
0.627102,0.493372,0.806923
0.592467,0.567646,0.863879
0.598531,0.521896,0.821162
0.602476,0.559421,0.860659
0.587472,0.424358,0.718094
0.617466,0.614347,0.92308
0.608195,0.589644,0.893742
0.602525,0.414261,0.715523
0.603576,0.444363,0.746151
0.621992,0.524007,0.835003
0.604475,0.526918,0.829155
0.616946,0.558679,0.867152
0.601419,0.582145,0.882855
0.606746,0.587294,0.890667
0.597156,0.611142,0.90972
0.622064,0.534857,0.84589
0.612927,0.475816,0.782279
0.610631,0.575548,0.880864
0.6181,0.478818,0.787868
0.619346,0.544903,0.854576
0.598673,0.609558,0.908894
0.607063,0.545068,0.8486
0.61729,0.611603,0.920248
0.605387,0.400776,0.703469
0.594539,0.575239,0.872509
0.619397,0.453615,0.763313
0.606134,0.615596,0.918663
0.625044,0.408038,0.72056
0.595064,0.517367,0.814899
0.599955,0.398176,0.698153
0.593067,0.555921,0.852455
0.618488,0.397634,0.706878
0.601656,0.43566,0.736488
0.592034,0.601157,0.897174
0.625078,0.428316,0.740855
0.592371,0.612552,0.908738
0.592762,0.431456,0.727837
0.598729,0.597157,0.896522
0.620389,0.607632,0.917827
0.596408,0.594665,0.892869
0.61569,0.609044,0.916889
